"","literality","list","rating","language","item","Subject","response"
"8954","literal","4","Valence","English",32,"S08_4",5
"8955","literal","4","Valence","English",32,"S09_4",3
"8956","literal","4","Valence","English",32,"S10_4",4
"8957","literal","4","Valence","English",32,"S11_4",5
"8958","literal","4","Valence","English",32,"S12_4",5
"8959","literal","4","Valence","English",32,"S13_4",4
"8960","literal","4","Valence","English",32,"S14_4",6
"8961","irony","4","Valence","Spanish",1,"S01_4",3
"8962","irony","4","Valence","Spanish",1,"S02_4",2
"8963","irony","4","Valence","Spanish",1,"S03_4",1
"8964","irony","4","Valence","Spanish",1,"S04_4",5
"8965","irony","4","Valence","Spanish",1,"S05_4",3
"8966","irony","4","Valence","Spanish",1,"S06_4",1
"8967","irony","4","Valence","Spanish",1,"S07_4",1
"8968","irony","4","Valence","Spanish",1,"S08_4",3
"8969","irony","4","Valence","Spanish",1,"S09_4",2
"8970","irony","4","Valence","Spanish",1,"S10_4",3
"8971","irony","4","Valence","Spanish",1,"S11_4",3
"8972","irony","4","Valence","Spanish",1,"S12_4",3
"8973","irony","4","Valence","Spanish",1,"S13_4",1
"8974","irony","4","Valence","Spanish",1,"S14_4",2
"8975","literal","4","Valence","Spanish",2,"S01_4",1
"8976","literal","4","Valence","Spanish",2,"S02_4",2
"8977","literal","4","Valence","Spanish",2,"S03_4",1
"8978","literal","4","Valence","Spanish",2,"S04_4",3
"8979","literal","4","Valence","Spanish",2,"S05_4",3
"8980","literal","4","Valence","Spanish",2,"S06_4",1
"8981","literal","4","Valence","Spanish",2,"S07_4",1
"8982","literal","4","Valence","Spanish",2,"S08_4",2
"8983","literal","4","Valence","Spanish",2,"S09_4",3
"8984","literal","4","Valence","Spanish",2,"S10_4",1
"8985","literal","4","Valence","Spanish",2,"S11_4",1
"8986","literal","4","Valence","Spanish",2,"S12_4",2
"8987","literal","4","Valence","Spanish",2,"S13_4",1
"8988","literal","4","Valence","Spanish",2,"S14_4",3
"8989","irony","4","Valence","Spanish",3,"S01_4",3
"8990","irony","4","Valence","Spanish",3,"S02_4",2
"8991","irony","4","Valence","Spanish",3,"S03_4",3
"8992","irony","4","Valence","Spanish",3,"S04_4",5
"8993","irony","4","Valence","Spanish",3,"S05_4",3
"8994","irony","4","Valence","Spanish",3,"S06_4",1
"8995","irony","4","Valence","Spanish",3,"S07_4",3
"8996","irony","4","Valence","Spanish",3,"S08_4",3
"8997","irony","4","Valence","Spanish",3,"S09_4",2
"8998","irony","4","Valence","Spanish",3,"S10_4",3
"8999","irony","4","Valence","Spanish",3,"S11_4",3
"9000","irony","4","Valence","Spanish",3,"S12_4",2
"9001","irony","4","Valence","Spanish",3,"S13_4",1
"9002","irony","4","Valence","Spanish",3,"S14_4",3
"9003","literal","4","Valence","Spanish",4,"S01_4",3
"9004","literal","4","Valence","Spanish",4,"S02_4",3
"9005","literal","4","Valence","Spanish",4,"S03_4",2
"9006","literal","4","Valence","Spanish",4,"S04_4",2
"9007","literal","4","Valence","Spanish",4,"S05_4",3
"9008","literal","4","Valence","Spanish",4,"S06_4",1
"9009","literal","4","Valence","Spanish",4,"S07_4",1
"9010","literal","4","Valence","Spanish",4,"S08_4",3
"9011","literal","4","Valence","Spanish",4,"S09_4",3
"9012","literal","4","Valence","Spanish",4,"S10_4",1
"9013","literal","4","Valence","Spanish",4,"S11_4",3
"9014","literal","4","Valence","Spanish",4,"S12_4",1
"9015","literal","4","Valence","Spanish",4,"S13_4",1
"9016","literal","4","Valence","Spanish",4,"S14_4",2
"9017","irony","4","Valence","Spanish",5,"S01_4",3
"9018","irony","4","Valence","Spanish",5,"S02_4",3
"9019","irony","4","Valence","Spanish",5,"S03_4",3
"9020","irony","4","Valence","Spanish",5,"S04_4",3
"9021","irony","4","Valence","Spanish",5,"S05_4",2
"9022","irony","4","Valence","Spanish",5,"S06_4",1
"9023","irony","4","Valence","Spanish",5,"S07_4",2
"9024","irony","4","Valence","Spanish",5,"S08_4",3
"9025","irony","4","Valence","Spanish",5,"S09_4",3
"9026","irony","4","Valence","Spanish",5,"S10_4",1
"9027","irony","4","Valence","Spanish",5,"S11_4",3
"9028","irony","4","Valence","Spanish",5,"S12_4",2
"9029","irony","4","Valence","Spanish",5,"S13_4",2
"9030","irony","4","Valence","Spanish",5,"S14_4",2
"9031","literal","4","Valence","Spanish",6,"S01_4",6
"9032","literal","4","Valence","Spanish",6,"S02_4",4
"9033","literal","4","Valence","Spanish",6,"S03_4",4
"9034","literal","4","Valence","Spanish",6,"S04_4",6
"9035","literal","4","Valence","Spanish",6,"S05_4",4
"9036","literal","4","Valence","Spanish",6,"S06_4",1
"9037","literal","4","Valence","Spanish",6,"S07_4",3
"9038","literal","4","Valence","Spanish",6,"S08_4",3
"9039","literal","4","Valence","Spanish",6,"S09_4",2
"9040","literal","4","Valence","Spanish",6,"S10_4",5
"9041","literal","4","Valence","Spanish",6,"S11_4",5
"9042","literal","4","Valence","Spanish",6,"S12_4",5
"9043","literal","4","Valence","Spanish",6,"S13_4",4
"9044","literal","4","Valence","Spanish",6,"S14_4",5
"9045","irony","4","Valence","Spanish",7,"S01_4",3
"9046","irony","4","Valence","Spanish",7,"S02_4",2
"9047","irony","4","Valence","Spanish",7,"S03_4",1
"9048","irony","4","Valence","Spanish",7,"S04_4",5
"9049","irony","4","Valence","Spanish",7,"S05_4",5
"9050","irony","4","Valence","Spanish",7,"S06_4",1
"9051","irony","4","Valence","Spanish",7,"S07_4",2
"9052","irony","4","Valence","Spanish",7,"S08_4",2
"9053","irony","4","Valence","Spanish",7,"S09_4",3
"9054","irony","4","Valence","Spanish",7,"S10_4",1
"9055","irony","4","Valence","Spanish",7,"S11_4",2
"9056","irony","4","Valence","Spanish",7,"S12_4",2
"9057","irony","4","Valence","Spanish",7,"S13_4",1
"9058","irony","4","Valence","Spanish",7,"S14_4",4
"9059","literal","4","Valence","Spanish",8,"S01_4",2
"9060","literal","4","Valence","Spanish",8,"S02_4",3
"9061","literal","4","Valence","Spanish",8,"S03_4",3
"9062","literal","4","Valence","Spanish",8,"S04_4",3
"9063","literal","4","Valence","Spanish",8,"S05_4",3
"9064","literal","4","Valence","Spanish",8,"S06_4",1
"9065","literal","4","Valence","Spanish",8,"S07_4",3
"9066","literal","4","Valence","Spanish",8,"S08_4",3
"9067","literal","4","Valence","Spanish",8,"S09_4",3
"9068","literal","4","Valence","Spanish",8,"S10_4",2
"9069","literal","4","Valence","Spanish",8,"S11_4",3
"9070","literal","4","Valence","Spanish",8,"S12_4",3
"9071","literal","4","Valence","Spanish",8,"S13_4",1
"9072","literal","4","Valence","Spanish",8,"S14_4",3
"9073","irony","4","Valence","Spanish",9,"S01_4",3
"9074","irony","4","Valence","Spanish",9,"S02_4",3
"9075","irony","4","Valence","Spanish",9,"S03_4",2
"9076","irony","4","Valence","Spanish",9,"S04_4",5
"9077","irony","4","Valence","Spanish",9,"S05_4",2
"9078","irony","4","Valence","Spanish",9,"S06_4",4
"9079","irony","4","Valence","Spanish",9,"S07_4",2
"9080","irony","4","Valence","Spanish",9,"S08_4",2
"9081","irony","4","Valence","Spanish",9,"S09_4",2
"9082","irony","4","Valence","Spanish",9,"S10_4",3
"9083","irony","4","Valence","Spanish",9,"S11_4",4
"9084","irony","4","Valence","Spanish",9,"S12_4",3
"9085","irony","4","Valence","Spanish",9,"S13_4",1
"9086","irony","4","Valence","Spanish",9,"S14_4",3
"9087","literal","4","Valence","Spanish",10,"S01_4",3
"9088","literal","4","Valence","Spanish",10,"S02_4",3
"9089","literal","4","Valence","Spanish",10,"S03_4",3
"9090","literal","4","Valence","Spanish",10,"S04_4",5
"9091","literal","4","Valence","Spanish",10,"S05_4",4
"9092","literal","4","Valence","Spanish",10,"S06_4",1
"9093","literal","4","Valence","Spanish",10,"S07_4",4
"9094","literal","4","Valence","Spanish",10,"S08_4",3
"9095","literal","4","Valence","Spanish",10,"S09_4",2
"9096","literal","4","Valence","Spanish",10,"S10_4",3
"9097","literal","4","Valence","Spanish",10,"S11_4",5
"9098","literal","4","Valence","Spanish",10,"S12_4",3
"9099","literal","4","Valence","Spanish",10,"S13_4",2
"9100","literal","4","Valence","Spanish",10,"S14_4",4
"9101","irony","4","Valence","Spanish",11,"S01_4",2
"9102","irony","4","Valence","Spanish",11,"S02_4",1
"9103","irony","4","Valence","Spanish",11,"S03_4",1
"9104","irony","4","Valence","Spanish",11,"S04_4",2
"9105","irony","4","Valence","Spanish",11,"S05_4",3
"9106","irony","4","Valence","Spanish",11,"S06_4",1
"9107","irony","4","Valence","Spanish",11,"S07_4",1
"9108","irony","4","Valence","Spanish",11,"S08_4",2
"9109","irony","4","Valence","Spanish",11,"S09_4",3
"9110","irony","4","Valence","Spanish",11,"S10_4",1
"9111","irony","4","Valence","Spanish",11,"S11_4",1
"9112","irony","4","Valence","Spanish",11,"S12_4",2
"9113","irony","4","Valence","Spanish",11,"S13_4",3
"9114","irony","4","Valence","Spanish",11,"S14_4",1
"9115","literal","4","Valence","Spanish",12,"S01_4",2
"9116","literal","4","Valence","Spanish",12,"S02_4",1
"9117","literal","4","Valence","Spanish",12,"S03_4",1
"9118","literal","4","Valence","Spanish",12,"S04_4",3
"9119","literal","4","Valence","Spanish",12,"S05_4",2
"9120","literal","4","Valence","Spanish",12,"S06_4",1
"9121","literal","4","Valence","Spanish",12,"S07_4",3
"9122","literal","4","Valence","Spanish",12,"S08_4",3
"9123","literal","4","Valence","Spanish",12,"S09_4",4
"9124","literal","4","Valence","Spanish",12,"S10_4",2
"9125","literal","4","Valence","Spanish",12,"S11_4",3
"9126","literal","4","Valence","Spanish",12,"S12_4",3
"9127","literal","4","Valence","Spanish",12,"S13_4",1
"9128","literal","4","Valence","Spanish",12,"S14_4",1
"9129","irony","4","Valence","Spanish",13,"S01_4",3
"9130","irony","4","Valence","Spanish",13,"S02_4",4
"9131","irony","4","Valence","Spanish",13,"S03_4",4
"9132","irony","4","Valence","Spanish",13,"S04_4",5
"9133","irony","4","Valence","Spanish",13,"S05_4",4
"9134","irony","4","Valence","Spanish",13,"S06_4",1
"9135","irony","4","Valence","Spanish",13,"S07_4",4
"9136","irony","4","Valence","Spanish",13,"S08_4",4
"9137","irony","4","Valence","Spanish",13,"S09_4",2
"9138","irony","4","Valence","Spanish",13,"S10_4",3
"9139","irony","4","Valence","Spanish",13,"S11_4",5
"9140","irony","4","Valence","Spanish",13,"S12_4",5
"9141","irony","4","Valence","Spanish",13,"S13_4",5
"9142","irony","4","Valence","Spanish",13,"S14_4",5
"9143","literal","4","Valence","Spanish",14,"S01_4",1
"9144","literal","4","Valence","Spanish",14,"S02_4",2
"9145","literal","4","Valence","Spanish",14,"S03_4",1
"9146","literal","4","Valence","Spanish",14,"S04_4",5
"9147","literal","4","Valence","Spanish",14,"S05_4",3
"9148","literal","4","Valence","Spanish",14,"S06_4",1
"9149","literal","4","Valence","Spanish",14,"S07_4",1
"9150","literal","4","Valence","Spanish",14,"S08_4",2
"9151","literal","4","Valence","Spanish",14,"S09_4",3
"9152","literal","4","Valence","Spanish",14,"S10_4",1
"9153","literal","4","Valence","Spanish",14,"S11_4",2
"9154","literal","4","Valence","Spanish",14,"S12_4",2
"9155","literal","4","Valence","Spanish",14,"S13_4",1
"9156","literal","4","Valence","Spanish",14,"S14_4",2
"9157","irony","4","Valence","Spanish",15,"S01_4",2
"9158","irony","4","Valence","Spanish",15,"S02_4",3
"9159","irony","4","Valence","Spanish",15,"S03_4",3
"9160","irony","4","Valence","Spanish",15,"S04_4",2
"9161","irony","4","Valence","Spanish",15,"S05_4",4
"9162","irony","4","Valence","Spanish",15,"S06_4",7
"9163","irony","4","Valence","Spanish",15,"S07_4",1
"9164","irony","4","Valence","Spanish",15,"S08_4",3
"9165","irony","4","Valence","Spanish",15,"S09_4",4
"9166","irony","4","Valence","Spanish",15,"S10_4",1
"9167","irony","4","Valence","Spanish",15,"S11_4",4
"9168","irony","4","Valence","Spanish",15,"S12_4",3
"9169","irony","4","Valence","Spanish",15,"S13_4",1
"9170","irony","4","Valence","Spanish",15,"S14_4",6
"9171","literal","4","Valence","Spanish",16,"S01_4",3
"9172","literal","4","Valence","Spanish",16,"S02_4",3
"9173","literal","4","Valence","Spanish",16,"S03_4",1
"9174","literal","4","Valence","Spanish",16,"S04_4",5
"9175","literal","4","Valence","Spanish",16,"S05_4",3
"9176","literal","4","Valence","Spanish",16,"S06_4",1
"9177","literal","4","Valence","Spanish",16,"S07_4",3
"9178","literal","4","Valence","Spanish",16,"S08_4",2
"9179","literal","4","Valence","Spanish",16,"S09_4",3
"9180","literal","4","Valence","Spanish",16,"S10_4",1
"9181","literal","4","Valence","Spanish",16,"S11_4",4
"9182","literal","4","Valence","Spanish",16,"S12_4",3
"9183","literal","4","Valence","Spanish",16,"S13_4",1
"9184","literal","4","Valence","Spanish",16,"S14_4",4
"9185","irony","4","Valence","Spanish",17,"S01_4",2
"9186","irony","4","Valence","Spanish",17,"S02_4",3
"9187","irony","4","Valence","Spanish",17,"S03_4",2
"9188","irony","4","Valence","Spanish",17,"S04_4",2
"9189","irony","4","Valence","Spanish",17,"S05_4",3
"9190","irony","4","Valence","Spanish",17,"S06_4",1
"9191","irony","4","Valence","Spanish",17,"S07_4",1
"9192","irony","4","Valence","Spanish",17,"S08_4",3
"9193","irony","4","Valence","Spanish",17,"S09_4",3
"9194","irony","4","Valence","Spanish",17,"S10_4",2
"9195","irony","4","Valence","Spanish",17,"S11_4",2
"9196","irony","4","Valence","Spanish",17,"S12_4",2
"9197","irony","4","Valence","Spanish",17,"S13_4",1
"9198","irony","4","Valence","Spanish",17,"S14_4",3
"9199","literal","4","Valence","Spanish",18,"S01_4",4
"9200","literal","4","Valence","Spanish",18,"S02_4",3
"9201","literal","4","Valence","Spanish",18,"S03_4",3
"9202","literal","4","Valence","Spanish",18,"S04_4",2
"9203","literal","4","Valence","Spanish",18,"S05_4",3
"9204","literal","4","Valence","Spanish",18,"S06_4",1
"9205","literal","4","Valence","Spanish",18,"S07_4",2
"9206","literal","4","Valence","Spanish",18,"S08_4",3
"9207","literal","4","Valence","Spanish",18,"S09_4",3
"9208","literal","4","Valence","Spanish",18,"S10_4",3
"9209","literal","4","Valence","Spanish",18,"S11_4",4
"9210","literal","4","Valence","Spanish",18,"S12_4",2
"9211","literal","4","Valence","Spanish",18,"S13_4",4
"9212","literal","4","Valence","Spanish",18,"S14_4",2
"9213","irony","4","Valence","Spanish",19,"S01_4",3
"9214","irony","4","Valence","Spanish",19,"S02_4",2
"9215","irony","4","Valence","Spanish",19,"S03_4",3
"9216","irony","4","Valence","Spanish",19,"S04_4",3
"9217","irony","4","Valence","Spanish",19,"S05_4",4
"9218","irony","4","Valence","Spanish",19,"S06_4",7
"9219","irony","4","Valence","Spanish",19,"S07_4",4
"9220","irony","4","Valence","Spanish",19,"S08_4",2
"9221","irony","4","Valence","Spanish",19,"S09_4",5
"9222","irony","4","Valence","Spanish",19,"S10_4",4
"9223","irony","4","Valence","Spanish",19,"S11_4",4
"9224","irony","4","Valence","Spanish",19,"S12_4",3
"9225","irony","4","Valence","Spanish",19,"S13_4",1
"9226","irony","4","Valence","Spanish",19,"S14_4",4
"9227","literal","4","Valence","Spanish",20,"S01_4",4
"9228","literal","4","Valence","Spanish",20,"S02_4",1
"9229","literal","4","Valence","Spanish",20,"S03_4",2
"9230","literal","4","Valence","Spanish",20,"S04_4",2
"9231","literal","4","Valence","Spanish",20,"S05_4",3
"9232","literal","4","Valence","Spanish",20,"S06_4",4
"9233","literal","4","Valence","Spanish",20,"S07_4",2
"9234","literal","4","Valence","Spanish",20,"S08_4",3
"9235","literal","4","Valence","Spanish",20,"S09_4",4
"9236","literal","4","Valence","Spanish",20,"S10_4",1
"9237","literal","4","Valence","Spanish",20,"S11_4",3
"9238","literal","4","Valence","Spanish",20,"S12_4",3
"9239","literal","4","Valence","Spanish",20,"S13_4",1
"9240","literal","4","Valence","Spanish",20,"S14_4",2
"9241","irony","4","Valence","Spanish",21,"S01_4",4
"9242","irony","4","Valence","Spanish",21,"S02_4",3
"9243","irony","4","Valence","Spanish",21,"S03_4",4
"9244","irony","4","Valence","Spanish",21,"S04_4",4
"9245","irony","4","Valence","Spanish",21,"S05_4",4
"9246","irony","4","Valence","Spanish",21,"S06_4",1
"9247","irony","4","Valence","Spanish",21,"S07_4",4
"9248","irony","4","Valence","Spanish",21,"S08_4",4
"9249","irony","4","Valence","Spanish",21,"S09_4",3
"9250","irony","4","Valence","Spanish",21,"S10_4",5
"9251","irony","4","Valence","Spanish",21,"S11_4",3
"9252","irony","4","Valence","Spanish",21,"S12_4",5
"9253","irony","4","Valence","Spanish",21,"S13_4",1
"9254","irony","4","Valence","Spanish",21,"S14_4",5
"9255","literal","4","Valence","Spanish",22,"S01_4",3
"9256","literal","4","Valence","Spanish",22,"S02_4",3
